workspace_id,category_name,document_id,dataset,text,uri,element_metadata,label,label_type
heidloff_net,WatsonEmbed,page6_elem1,heidloff_net,The post Deploying Machine Learning Models in the Cloud [http://heidloff.net/article/deployment-machine-learning-models-cloud] appeared first on Niklas Heidloff [http://heidloff.net].,heidloff_net-page6_elem1-4,{},False,Standard
heidloff_net,WatsonEmbed,page3_elem5,heidloff_net,In the running container invoke these commands:,heidloff_net-page3_elem5-53,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* IBM Watson Speech Libraries for Embed [https://www.ibm.com/products/watson-speech-embed-libraries],heidloff_net-page1_elem3-42,{},True,Standard
heidloff_net,WatsonEmbed,page6_elem0,heidloff_net,The trained Object Detection models can be run on mobile and edge devices to execute predictions really fast.,heidloff_net-page6_elem0-2,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,image: cp.icr.io/cp/ai/watson-stt-en-us-telephony:1.0.0,heidloff_net-page1_elem2-34,{},True,Standard
heidloff_net,WatsonEmbed,page4_elem5,heidloff_net,Why you should build Kubernetes Operators.,heidloff_net-page4_elem5-0,{},False,Standard
heidloff_net,WatsonEmbed,page6_elem7,heidloff_net,The post Hyperparameter Optimization with IBM Watson Studio [http://heidloff.net/article/hyperparameter-optimization-ibm-watson-studio] appeared first on Niklas Heidloff [http://heidloff.net].,heidloff_net-page6_elem7-4,{},False,Standard
heidloff_net,WatsonEmbed,page6_elem9,heidloff_net,The post Building VR Applications with Unity and IBM Watson [http://heidloff.net/article/vr-virtual-reality-unity-ibm-watson] appeared first on Niklas Heidloff [http://heidloff.net].,heidloff_net-page6_elem9-4,{},False,Standard
heidloff_net,WatsonEmbed,page8_elem5,heidloff_net,Watson Machine Learning can be used by data scientists to create models which can be managed and deployed on the IBM Cloud.,heidloff_net-page8_elem5-1,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Model Catalog [https://www.ibm.com/docs/en/watson-libraries?topic=models-catalog],heidloff_net-page1_elem3-16,{},True,Standard
heidloff_net,WatsonEmbed,page3_elem3,heidloff_net,value: bx2.4x16,heidloff_net-page3_elem3-48,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Watson Embedded AI Runtime Client Libraries [https://github.com/IBM/ibm-watson-embed-clients],heidloff_net-page1_elem3-23,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem3,heidloff_net,The new Watson Assistant uses a more natural way to define conversations.,heidloff_net-page2_elem3-10,{},False,Standard
heidloff_net,WatsonEmbed,page3_elem1,heidloff_net,- name: ibm-resource-group,heidloff_net-page3_elem1-75,{},False,Standard
heidloff_net,WatsonEmbed,page3_elem4,heidloff_net,There are many resources that explain the Embeddable AI [https://github.com/IBM/watson-automation/tree/8973caa7f1a4eac6831ffa087c8a5ad1a9195728#resources] offering.,heidloff_net-page3_elem4-10,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Deploying Watson NLP to IBM Code Engine [http://heidloff.net/article/deploying-watson-nlp-to-ibm-code-engine/],heidloff_net-page1_elem3-22,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,* IBM Watson NLP Documentation [https://www.ibm.com/docs/en/watson-libraries?topic=watson-natural-language-processing-library-embed-home],heidloff_net-page1_elem0-66,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,The video Exploring ML Model Serving with KServe [https://www.youtube.com/watch?v=FX6naJLaq2Y] provides a good introduction and overview.,heidloff_net-page1_elem6-26,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,containers:,heidloff_net-page1_elem6-82,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,ensemble-classification-wf-en-emotion-stock-predictor   grpc://modelmesh-serving.ibmid-6620037hpc-669mq7e2:8033,heidloff_net-page1_elem6-57,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem3,heidloff_net,* Integrations with phone,heidloff_net-page2_elem3-27,{},False,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,* Trial [https://www.ibm.com/products/ibm-watson-natural-language-processing],heidloff_net-page2_elem1-73,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,To find out more about Watson NLP check out these resources:,heidloff_net-page2_elem1-70,{},True,Standard
heidloff_net,WatsonEmbed,page3_elem8,heidloff_net,* Terraform explained in 15 mins [https://www.youtube.com/watch?v=l5k1ai_GBDE],heidloff_net-page3_elem8-12,{},False,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,Offered as a containerized library developers can build applications quickly with interoperable and production scalable components to run their speech tasks anywhere.,heidloff_net-page2_elem5-8,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,limits:,heidloff_net-page1_elem2-43,{},False,Standard
heidloff_net,WatsonEmbed,page3_elem2,heidloff_net,Automation for embedded IBM Watson Deployments.,heidloff_net-page3_elem2-0,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,To invoke Watson NLP via REST you need to find out the IP address and port.,heidloff_net-page2_elem1-60,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,stopwords = watson_nlp.download_and_load('text_stopwords_classification_ensemble_en_stock'),heidloff_net-page1_elem5-60,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Serving Watson NLP on Kubernetes with KServe ModelMesh [http://heidloff.net/article/serving-watson-nlp-on-kubernetes-with-kserve-modelmesh/],heidloff_net-page1_elem3-32,{},True,Standard
heidloff_net,WatsonEmbed,page6_elem0,heidloff_net,TensorFlow Object Detection is a powerful technology to recognize different objects in images including their positions.,heidloff_net-page6_elem0-1,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,Via REST and gRCP APIs AI can easily be embedded in applications.,heidloff_net-page1_elem0-2,{},True,Standard
heidloff_net,WatsonEmbed,page6_elem4,heidloff_net,Building Models with AutoML in IBM Watson Studio.,heidloff_net-page6_elem4-0,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,To find out more about Watson NLP and Watson for Embed in general check out these resources:,heidloff_net-page1_elem0-65,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,Deploying Watson NLP Models to KServe ModelMesh,heidloff_net-page1_elem6-27,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,For some reason in my setup the watson-nlp-runtime image couldn’t be pulled by the Deployment resource/operator.,heidloff_net-page2_elem1-18,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem4,heidloff_net,Developing TechZone Toolkit Terraform Modules.,heidloff_net-page2_elem4-0,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,* Text To Speech [https://www.ibm.com/docs/en/watson-libraries?topic=wtsleh-models-catalog],heidloff_net-page1_elem1-14,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem4,heidloff_net,First a custom image needs to be built which includes the NLP runtime and a list of models.,heidloff_net-page1_elem4-10,{},True,Standard
heidloff_net,WatsonEmbed,page8_elem7,heidloff_net,One of the coolest capabilities of Apache OpenWhisk is the ability to develop functions with Docker.,heidloff_net-page8_elem7-1,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Training IBM Watson NLP Models [http://heidloff.net/article/training-ibm-watson-nlp-models/],heidloff_net-page1_elem3-35,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem3,heidloff_net,There is a free lite plan [https://cloud.ibm.com/catalog/services/watson-assistant].,heidloff_net-page2_elem3-48,{},False,Standard
heidloff_net,WatsonEmbed,page3_elem2,heidloff_net,Last week IBM announced [https://newsroom.ibm.com/2022-10-25-IBM-Helps-Ecosystem-Partners-Accelerate-AI-Adoption-by-Making-it-Easier-to-Embed-and-Scale-AI-Across-Their-Business] the general availability of Watson NLP and Watson Speech.,heidloff_net-page3_elem2-1,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,image: cp.icr.io/cp/ai/watson-nlp-runtime:1.0.18,heidloff_net-page1_elem7-34,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,> Enhance your applications with best-in-class Natural Language AI: Introducing IBM Watson NLP Library for Embed a containerized library designed to empower IBM partners with greater flexibility to infuse powerful natural language AI into their solutions.,heidloff_net-page2_elem6-4,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem4,heidloff_net,$ ibmcloud ce project select --name watson-nlp-demo,heidloff_net-page1_elem4-33,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,There are multiple options how to run and deploy Watson NLP:,heidloff_net-page1_elem7-7,{},True,Standard
heidloff_net,WatsonEmbed,page7_elem3,heidloff_net,Developing Polyglot Applications with OpenWhisk.,heidloff_net-page7_elem3-0,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem4,heidloff_net,$ ibmcloud ce app logs --application watson-nlp-runtime,heidloff_net-page1_elem4-48,{},True,Standard
heidloff_net,WatsonEmbed,page3_elem4,heidloff_net,As a result you’ll see the deployed Watson NLP pod in OpenShift.,heidloff_net-page3_elem4-31,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem4,heidloff_net,Deploying Watson NLP to IBM Code Engine.,heidloff_net-page1_elem4-0,{},True,Standard
heidloff_net,WatsonEmbed,page4_elem9,heidloff_net,How to build your own Database on Kubernetes.,heidloff_net-page4_elem9-0,{},False,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,Watson NLP is built on top of the best AI open source software.,heidloff_net-page2_elem6-10,{},True,Standard
heidloff_net,WatsonEmbed,page6_elem8,heidloff_net,I like especially the ability to run predictions in browsers.,heidloff_net-page6_elem8-2,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,# rename to the identifiers expected by Watson NLP,heidloff_net-page1_elem5-42,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem8,heidloff_net,* Watson Text To Speech Documentation [https://www.ibm.com/docs/en/watson-libraries?topic=watson-text-speech-library-embed-home],heidloff_net-page1_elem8-65,{},True,Standard
heidloff_net,WatsonEmbed,page6_elem8,heidloff_net,Recently Google introduced TensorFlow.js which is a JavaScript library for training and deploying machine learning models in browsers and on Node.js.,heidloff_net-page6_elem8-1,{},False,Standard
heidloff_net,WatsonEmbed,page2_elem4,heidloff_net,However the curated catalog doesn’t have to be used or can be used in addition to a custom catalog.,heidloff_net-page2_elem4-11,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,One way to deploy Watson NLP is to deploy the Watson runtime container plus one init container per model.,heidloff_net-page1_elem5-11,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,To find out more about Watson Text to Speech check out these resources:,heidloff_net-page2_elem5-60,{},True,Standard
heidloff_net,WatsonEmbed,page3_elem0,heidloff_net,- name: common_tags,heidloff_net-page3_elem0-45,{},False,Standard
heidloff_net,WatsonEmbed,page6_elem3,heidloff_net,The post Reusing Open Source Models in AI Applications [http://heidloff.net/article/open-source-ai-models-zoo-exchange-onnx] appeared first on Niklas Heidloff [http://heidloff.net].,heidloff_net-page6_elem3-5,{},False,Standard
heidloff_net,WatsonEmbed,page5_elem5,heidloff_net,Converting Custom Resource Versions in Operators.,heidloff_net-page5_elem5-0,{},False,Standard
heidloff_net,WatsonEmbed,page4_elem7,heidloff_net,"value: ""s3.eu.cloud-object-storage.appdomain.cloud""",heidloff_net-page4_elem7-62,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,from watson_nlp.blocks.classification.svm import SVM,heidloff_net-page1_elem5-26,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,To include out of the box models in your custom images you need to download the model files first.,heidloff_net-page1_elem1-37,{},False,Standard
heidloff_net,WatsonEmbed,page8_elem4,heidloff_net,I blogged about when to use Serverless and when to use Kubernetes.,heidloff_net-page8_elem4-4,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,memory: 16Gi,heidloff_net-page1_elem6-98,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,$ cat <<EOF >>Dockerfile,heidloff_net-page1_elem1-46,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,Invoke Watson NLP via gRCP:,heidloff_net-page1_elem1-89,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Automation for embedded IBM Watson Deployments [http://heidloff.net/article/automation-for-ibm-watson-deployments/],heidloff_net-page1_elem3-28,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* TechZone: Embeddable AI [https://techzone.ibm.com/collection/embedded-ai],heidloff_net-page1_elem3-8,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,$ kubectl get pods --watch,heidloff_net-page1_elem2-31,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,This post describes different options how to run and deploy Watson NLP.,heidloff_net-page1_elem7-3,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem9,heidloff_net,- name: terraform_gitops_watson_nlp_models,heidloff_net-page1_elem9-36,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,Each init container contains either predefined [https://www.ibm.com/docs/en/watson-libraries?topic=models-catalog] or custom models.,heidloff_net-page1_elem7-22,{},True,Standard
heidloff_net,WatsonEmbed,page8_elem7,heidloff_net,Developing Serverless Functions with TypeScript.,heidloff_net-page8_elem7-0,{},False,Standard
heidloff_net,WatsonEmbed,page7_elem2,heidloff_net,Pictures from JAX 2018.,heidloff_net-page7_elem2-0,{},False,Standard
heidloff_net,WatsonEmbed,page8_elem7,heidloff_net,This allows you to develop functions in languages which are not supported out of the box by the platform.,heidloff_net-page8_elem7-2,{},False,Standard
heidloff_net,WatsonEmbed,page6_elem7,heidloff_net,Below I describe how to use this service to train models and how to optimize hyperparameters to easily find the best quality model.,heidloff_net-page6_elem7-2,{},False,Standard
heidloff_net,WatsonEmbed,page6_elem6,heidloff_net,The post Deploying Models from IBM’s Model Exchange to Kubernetes [http://heidloff.net/article/model-asset-exchange-dl-kubernetes-tensorflow] appeared first on Niklas Heidloff [http://heidloff.net].,heidloff_net-page6_elem6-4,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Running IBM Watson Text To Speech in Minikube [http://heidloff.net/article/running-ibm-watson-text-to-speech-in-minikube/],heidloff_net-page1_elem3-46,{},True,Standard
heidloff_net,WatsonEmbed,page5_elem7,heidloff_net,#    kind: Service,heidloff_net-page5_elem7-70,{},False,Standard
heidloff_net,WatsonEmbed,page2_elem0,heidloff_net,* TechZone Accelerator Toolkit CLI (iascable) [https://github.com/cloud-native-toolkit/iascable],heidloff_net-page2_elem0-89,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,To find out more about Watson NLP Watson Speech To Text Watson Text To Speech and Watson for Embed in general check out the resources in my post Guide to IBM Watson Libraries [http://heidloff.net/article/the-ultimate-guide-to-ibm-watson-libraries/].,heidloff_net-page1_elem1-113,{},True,Standard
heidloff_net,WatsonEmbed,page6_elem3,heidloff_net,Reusing Open Source Models in AI Applications.,heidloff_net-page6_elem3-0,{},False,Standard
heidloff_net,WatsonEmbed,page6_elem7,heidloff_net,Hyperparameter Optimization with IBM Watson Studio.,heidloff_net-page6_elem7-0,{},False,Standard
heidloff_net,WatsonEmbed,page2_elem7,heidloff_net,* SaaS API docs [https://cloud.ibm.com/apidocs/speech-to-text],heidloff_net-page2_elem7-63,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,* Watson Speech To Text Model Catalog [https://www.ibm.com/docs/en/watson-libraries?topic=wtsleh-models-catalog],heidloff_net-page1_elem2-70,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,df_out['labels'] = df_out['labels'].map(lambda label: [label]),heidloff_net-page1_elem5-45,{},False,Standard
heidloff_net,WatsonEmbed,page8_elem4,heidloff_net,When to use Kubernetes?,heidloff_net-page8_elem4-7,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,FROM cp.icr.io/cp/ai/watson-nlp-runtime:1.0.18,heidloff_net-page1_elem1-47,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,IBM announced the general availability of Watson NLP (Natural Language Understanding) and Watson Speech containers which can be run locally on-premises or Kubernetes and OpenShift clusters.,heidloff_net-page2_elem6-1,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,* Speech To Text [https://www.ibm.com/docs/en/watson-libraries?topic=home-models-catalog],heidloff_net-page1_elem1-13,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem8,heidloff_net,How to run TTS locally via Minikube,heidloff_net-page1_elem8-9,{},True,Standard
heidloff_net,WatsonEmbed,page5_elem6,heidloff_net,"if !strings.HasPrefix(reconciler.Spec.SchemaUrl ""http"") {",heidloff_net-page5_elem6-46,{},False,Standard
heidloff_net,WatsonEmbed,page4_elem4,heidloff_net,Configuration of Prometheus,heidloff_net-page4_elem4-19,{},False,Standard
heidloff_net,WatsonEmbed,page7_elem0,heidloff_net,The post Building AR Applications with Unity and IBM Watson [http://heidloff.net/article/ar-applications-unity-ibm-watson] appeared first on Niklas Heidloff [http://heidloff.net].,heidloff_net-page7_elem0-4,{},False,Standard
heidloff_net,WatsonEmbed,page2_elem0,heidloff_net,"SCRIPT_DIR=$(cd $(dirname ""$0""); pwd -P)",heidloff_net-page2_elem0-61,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,In addition to the runtime container ‘cp.icr.io/cp/ai/watson-nlp-runtime’ IBM provides out of the box models which are stored in images that are run as init containers.,heidloff_net-page1_elem1-11,{},True,Standard
heidloff_net,WatsonEmbed,page3_elem6,heidloff_net,The Argo CD bootstrap module uses another module which creates a Git repo which is linked to ArgoCD.,heidloff_net-page3_elem6-22,{},False,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,--rm -it \,heidloff_net-page2_elem6-36,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,Apply the following sample to create a simple serving runtime for Watson NLP models:,heidloff_net-page1_elem6-76,{},True,Standard
heidloff_net,WatsonEmbed,page8_elem9,heidloff_net,Last week there was a webinar Create Alexa skills with Watson Conversation where I was supposed to present.,heidloff_net-page8_elem9-1,{},False,Standard
heidloff_net,WatsonEmbed,page8_elem4,heidloff_net,Slides: When to use Serverless?,heidloff_net-page8_elem4-0,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,syntax_model = watson_nlp.load(watson_nlp.download('syntax_izumo_en_stock')),heidloff_net-page1_elem5-58,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem0,heidloff_net,componentName: watson-nlp,heidloff_net-page2_elem0-23,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Repo: Samples [https://github.com/ibm-build-lab/Watson-NLP/tree/main/ML],heidloff_net-page1_elem3-37,{},True,Standard
heidloff_net,WatsonEmbed,page7_elem9,heidloff_net,Developing OpenWhisk Functions with Kotlin in IntelliJ.,heidloff_net-page7_elem9-0,{},False,Standard
heidloff_net,WatsonEmbed,page6_elem4,heidloff_net,While developers only have to provide the data and […],heidloff_net-page6_elem4-4,{},False,Standard
heidloff_net,WatsonEmbed,page4_elem7,heidloff_net,secretName: ibmcos-repo,heidloff_net-page4_elem7-19,{},False,Standard
heidloff_net,WatsonEmbed,page2_elem0,heidloff_net,To allow Argo CD to deploy Watson NLP via the Helm the Helm chart itself as well as the specific values.yaml file need to be put in the GitOps repo.,heidloff_net-page2_elem0-37,{},True,Standard
heidloff_net,WatsonEmbed,page7_elem2,heidloff_net,My colleagues and I presented and demonstrated the IBM Cloud and the IBM Code developer site.,heidloff_net-page7_elem2-2,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem8,heidloff_net,To find out more about Watson Text To Speech and Watson for Embed in general check out these resources:,heidloff_net-page1_elem8-64,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem0,heidloff_net,image: watson-nlp_syntax_izumo_lang_en_stock:1.0.5,heidloff_net-page2_elem0-36,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem9,heidloff_net,At a minimum you need the Watson NLP runtime image.,heidloff_net-page1_elem9-50,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,The post Running IBM Watson NLP in Minikube [http://heidloff.net/article/running-ibm-watson-nlp-in-minikube/] appeared first on Niklas Heidloff [http://heidloff.net].,heidloff_net-page2_elem1-79,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,Now available as embeddable AI partners gain greater capabilities to build voice transcription and voice synthesis applications more quickly and deploy them in any hybrid multi-cloud environment.,heidloff_net-page2_elem5-6,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,To invoke Watson Speech To Text port forwarding can be used.,heidloff_net-page1_elem2-56,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,* Running IBM Watson NLP in Minikube [http://heidloff.net/article/running-ibm-watson-nlp-in-minikube/],heidloff_net-page1_elem0-72,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem0,heidloff_net,image: var.runtime_image,heidloff_net-page2_elem0-50,{},False,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,The instructions below describe how to deploy Watson NLP locally to Minikube via the Watson NLP Helm chart [https://github.com/IBM/watson-automation/blob/90e61e05a5d0eacd268c97fc3c8b67e285c99241/documentation/NLPHelmChart.md].,heidloff_net-page2_elem1-10,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,Step 1: Import Libraries,heidloff_net-page1_elem5-19,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Model Catalog [https://www.ibm.com/docs/en/watson-libraries?topic=wtsleh-models-catalog],heidloff_net-page1_elem3-61,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,Running and Deploying IBM Watson NLP Containers.,heidloff_net-page1_elem7-0,{},True,Standard
heidloff_net,WatsonEmbed,page6_elem5,heidloff_net,While it has been possible to deploy TensorFlow models to mobile and embedded devices via TensorFlow for Mobile for some time Google released an experimental version of TensorFlow Lite as an evolution of TensorFlow for Mobile at the end of last year.,heidloff_net-page6_elem5-1,{},False,Standard
heidloff_net,WatsonEmbed,page6_elem1,heidloff_net,For data science there is a lot of information how machine and deep learning models can […],heidloff_net-page6_elem1-3,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,"text: ""It is so easy to embed Watson NLP in applications.",heidloff_net-page1_elem1-65,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,* Model catalog [https://www.ibm.com/docs/en/watson-libraries?topic=home-models-catalog],heidloff_net-page2_elem5-62,{},True,Standard
heidloff_net,WatsonEmbed,page4_elem8,heidloff_net,apiVersion: v1,heidloff_net-page4_elem8-45,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,IBM provides Watson NLP (Natural Language Understand) Watson Speech To Text and Watson Text To Speech as containers which can be embedded in cloud-native applications.,heidloff_net-page1_elem3-1,{},True,Standard
heidloff_net,WatsonEmbed,page5_elem6,heidloff_net,if len(reconciler.ObjectMeta.Name) > validationutils.DNS1035LabelMaxLength-24 {,heidloff_net-page5_elem6-52,{},False,Standard
heidloff_net,WatsonEmbed,page3_elem4,heidloff_net,You can now run some of the Watson services via containers everywhere.,heidloff_net-page3_elem4-2,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,FROM ${EMOTION_MODEL} as model2,heidloff_net-page1_elem0-47,{},False,Standard
heidloff_net,WatsonEmbed,page2_elem7,heidloff_net,FROM cp.icr.io/cp/ai/watson-stt-generic-models:1.0.0 as catalog,heidloff_net-page2_elem7-35,{},True,Standard
heidloff_net,WatsonEmbed,page6_elem4,heidloff_net,Many developers including myself want to use AI in their applications.,heidloff_net-page6_elem4-1,{},False,Standard
heidloff_net,WatsonEmbed,page8_elem9,heidloff_net,Presentation how to create Alexa Skills with IBM Watson.,heidloff_net-page8_elem9-0,{},False,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,The Watson NLP pod contains the watson-nlp-runtime container and a simple syntax model container.,heidloff_net-page2_elem1-59,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,image: cp.icr.io/cp/ai/watson-nlp-runtime:1.0.20,heidloff_net-page1_elem6-92,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Rob Thomas on Accelerating AI Adoption with Ecosystem Partners [https://youtu.be/V8oGXnqVZEs?t=743],heidloff_net-page1_elem3-6,{},True,Standard
heidloff_net,WatsonEmbed,page8_elem9,heidloff_net,You can watch the recording read the pattern documentation and read the slides.,heidloff_net-page8_elem9-3,{},False,Standard
heidloff_net,WatsonEmbed,page8_elem4,heidloff_net,When to use Kubernetes?.,heidloff_net-page8_elem4-1,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Watson Speech To Text Analysis Notebook [https://github.com/ibm-build-lab/Watson-Speech/blob/main/Speech%20To%20%20Text/Speech%20To%20Text%20Analysis.ipynb],heidloff_net-page1_elem3-52,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,bucket: $BUCKET,heidloff_net-page1_elem6-53,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,syntax-izumo-en-stock-predictor                         grpc://modelmesh-serving.ibmid-6620037hpc-669mq7e2:8033,heidloff_net-page1_elem6-59,{},True,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,$ pip install watson-embed-model-packager,heidloff_net-page1_elem0-60,{},True,Standard
heidloff_net,WatsonEmbed,page3_elem9,heidloff_net,New Era of Software Development: Operations Automation.,heidloff_net-page3_elem9-0,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Model Catalog [https://www.ibm.com/docs/en/watson-libraries?topic=home-models-catalog],heidloff_net-page1_elem3-48,{},True,Standard
heidloff_net,WatsonEmbed,page4_elem7,heidloff_net,repo: ibmcos-repo,heidloff_net-page4_elem7-26,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,use_model = watson_nlp.load(watson_nlp.download('embedding_use_en_stock')),heidloff_net-page1_elem5-59,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem2,heidloff_net,Let’s look how the toolkit works for a concrete sample [https://github.com/ibm/watson-automation] where Watson NLP is deployed to OpenShift via GitOps.,heidloff_net-page2_elem2-11,{},True,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,> The Watson TTS library converts written text into natural-sounding voice in a variety of languages for real-time speech synthesis.,heidloff_net-page2_elem5-7,{},True,Standard
heidloff_net,WatsonEmbed,page4_elem8,heidloff_net,kind: Service,heidloff_net-page4_elem8-71,{},False,Standard
heidloff_net,WatsonEmbed,page6_elem2,heidloff_net,The open source version […],heidloff_net-page6_elem2-4,{},False,Standard
heidloff_net,WatsonEmbed,page2_elem3,heidloff_net,The old ‘dialog’ experience was replaced with a more intuitive concept which is more goal oriented.,heidloff_net-page2_elem3-11,{},False,Standard
heidloff_net,WatsonEmbed,page5_elem9,heidloff_net,Deploying Operators with the Operator Lifecycle Manager.,heidloff_net-page5_elem9-0,{},False,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,* IBM Watson NLP Model catalog [https://www.ibm.com/docs/en/watson-libraries?topic=models-catalog],heidloff_net-page1_elem0-67,{},True,Standard
heidloff_net,WatsonEmbed,page3_elem0,heidloff_net,Interface Descriptions of TechZone Toolkit Modules.,heidloff_net-page3_elem0-0,{},False,Standard
