workspace_id,category_name,document_id,dataset,text,uri,element_metadata,label,label_type
heidloff_net,WatsonEmbed,page1_elem8,heidloff_net,$ kubectl get pods --watch,heidloff_net-page1_elem8-31,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,"Name: ""cp.icr.io/cp/ai/watson-nlp-runtime""",heidloff_net-page1_elem1-20,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page5_elem0,heidloff_net,# Documentation: https://pages.github.ibm.com/one-pipeline/docs/custom-scripts.html,heidloff_net-page5_elem0-27,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,from watson_nlp.blocks.classification.svm import SVM,heidloff_net-page1_elem5-26,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,> Enhance your applications with best-in-class Natural Language AI: Introducing IBM Watson NLP Library for Embed a containerized library designed to empower IBM partners with greater flexibility to infuse powerful natural language AI into their solutions.,heidloff_net-page2_elem6-4,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem2,heidloff_net,Let’s look how the toolkit works for a concrete sample [https://github.com/ibm/watson-automation] where Watson NLP is deployed to OpenShift via GitOps.,heidloff_net-page2_elem2-11,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,This post describes different options how to run and deploy Watson NLP.,heidloff_net-page1_elem7-3,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem0,heidloff_net,With the TechZone Accelerator Toolkit IBM software open source projects and custom applications can easily be deployed to various clouds.,heidloff_net-page2_elem0-1,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,To train custom models Watson Studio needs to be used at this point.,heidloff_net-page1_elem5-14,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem9,heidloff_net,With the TechZone Accelerator Toolkit IBM software open source projects and custom applications can easily be deployed to various clouds.,heidloff_net-page2_elem9-1,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,Predefined Watson NLP models are available in the IBM image registry as init container images.,heidloff_net-page1_elem0-39,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,bucket: $BUCKET,heidloff_net-page1_elem6-53,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem9,heidloff_net,To set some context check out the landing page IBM Watson NLP Library for Embed [https://www.ibm.com/products/ibm-watson-natural-language-processing].,heidloff_net-page1_elem9-5,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,The Watson NLP containers can be run on different container platforms they provide REST and gRCP interfaces they can be extended with custom models and they can easily be embedded in solutions.,heidloff_net-page1_elem5-5,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,"$ curl ""http://localhost:1080/text-to-speech/api/v1/synthesize"" \",heidloff_net-page2_elem5-26,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,* Watson Speech To Text Documentation [https://www.ibm.com/docs/en/watson-libraries?topic=watson-speech-text-library-embed-home],heidloff_net-page1_elem2-69,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* IBM Digital Self-Serve Co-Create Experience for Embeddable AI [https://dsce.ibm.com/],heidloff_net-page1_elem3-7,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem4,heidloff_net,> For years IBM Research has invested in developing AI capabilities which are embedded in IBM software offerings.,heidloff_net-page3_elem4-5,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,Clone a repo with the Kubernetes yaml files to deploy Watson Speech To Text.,heidloff_net-page1_elem2-28,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,--docker-password=<your IBM Entitlement Key> \,heidloff_net-page2_elem1-30,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem8,heidloff_net,Setting up IBM Software with Terraform.,heidloff_net-page3_elem8-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page7_elem1,heidloff_net,Below are some pictures.,heidloff_net-page7_elem1-3,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page7_elem6,heidloff_net,Get the code from GitHub.,heidloff_net-page7_elem6-3,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page4_elem8,heidloff_net,Building Databases on Kubernetes with Quarkus.,heidloff_net-page4_elem8-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page6_elem8,heidloff_net,I like especially the ability to run predictions in browsers.,heidloff_net-page6_elem8-2,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,FROM ${WATSON_RUNTIME_BASE} as release,heidloff_net-page1_elem0-49,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,The video Exploring ML Model Serving with KServe [https://www.youtube.com/watch?v=FX6naJLaq2Y] provides a good introduction and overview.,heidloff_net-page1_elem6-26,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page6_elem5,heidloff_net,This new functionality allows building exciting AI scenarios on edge devices and the […],heidloff_net-page6_elem5-2,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,My post Training IBM Watson NLP Models [http://heidloff.net/article/training-ibm-watson-nlp-models/] explains how to train Watson NLP based models with notebooks in Watson Studio.,heidloff_net-page1_elem0-10,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem8,heidloff_net,The container images are stored in an IBM container registry that is accessed via an IBM Entitlement Key [https://www.ibm.com/account/reg/us-en/subscribe?formid=urx-51726].,heidloff_net-page1_elem8-8,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,To find out more about Watson NLP and Watson for Embed in general check out these resources:,heidloff_net-page1_elem7-62,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem2,heidloff_net,* Watson NLP [https://www.ibm.com/docs/en/watson-libraries?topic=watson-natural-language-processing-library-embed-home],heidloff_net-page3_elem2-7,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem4,heidloff_net,You can now run some of the Watson services via containers everywhere.,heidloff_net-page3_elem4-2,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page6_elem1,heidloff_net,For software development there are many methodologies patterns and techniques to build deploy and run applications.,heidloff_net-page6_elem1-1,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page8_elem3,heidloff_net,The file also shows how to access other domains […],heidloff_net-page8_elem3-5,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page7_elem0,heidloff_net,Building AR Applications with Unity and IBM Watson.,heidloff_net-page7_elem0-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,* Automation for Watson NLP Deployments [https://github.com/IBM/watson-automation],heidloff_net-page2_elem1-75,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page5_elem8,heidloff_net,$ kubectl logs catalog-operator-b4dfcff47-55plr -n olm,heidloff_net-page5_elem8-36,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,The post Running IBM Watson Text to Speech in Containers [http://heidloff.net/article/running-ibm-watson-text-to-speech-in-containers/] appeared first on Niklas Heidloff [http://heidloff.net].,heidloff_net-page2_elem5-66,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* IBM’s announcement regarding its embeddable AI software portfolio [https://newsroom.ibm.com/2022-10-25-IBM-Helps-Ecosystem-Partners-Accelerate-AI-Adoption-by-Making-it-Easier-to-Embed-and-Scale-AI-Across-Their-Business],heidloff_net-page1_elem3-5,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page6_elem4,heidloff_net,Building machine learning models however often requires a lot of expertise and time.,heidloff_net-page6_elem4-2,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem0,heidloff_net,Helm is a popular package manager for Kubernetes.,heidloff_net-page2_elem0-8,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Entitlement Key [https://www.ibm.com/account/reg/us-en/subscribe?formid=urx-51726],heidloff_net-page1_elem3-44,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,* IBM Watson NLP Documentation [https://www.ibm.com/docs/en/watson-libraries?topic=watson-natural-language-processing-library-embed-home],heidloff_net-page1_elem6-111,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page8_elem2,heidloff_net,Data Flows in Serverless Cloud-Native Applications.,heidloff_net-page8_elem2-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page8_elem7,heidloff_net,Developing Serverless Functions with TypeScript.,heidloff_net-page8_elem7-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,The NLP containers also provides a gRCP interface [https://github.com/IBM/watson-automation#grpc].,heidloff_net-page2_elem6-55,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem8,heidloff_net,$ kubectl port-forward svc/ibm-watson-tts-embed 1080,heidloff_net-page1_elem8-57,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Setting up OpenShift and Applications in one Hour [http://heidloff.net/article/setting-up-openshift-and-applications-in-one-hour/],heidloff_net-page1_elem3-29,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,- name: watson-nlp-runtime,heidloff_net-page1_elem7-33,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem4,heidloff_net,With the TechZone Accelerator Toolkit IBM software open source projects and custom applications can easily be deployed to various clouds.,heidloff_net-page2_elem4-1,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,Via REST and gRCP APIs AI can easily be embedded in applications.,heidloff_net-page1_elem6-2,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,FROM cp.icr.io/cp/ai/watson-tts-en-us-michaelv3voice:1.0.0 AS en-us-voice,heidloff_net-page2_elem5-38,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem4,heidloff_net,* Automation for Watson NLP deployments [https://github.com/IBM/watson-automation/],heidloff_net-page3_elem4-15,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem9,heidloff_net,Automatic Deployments of the Watson NLP Runtime and Models,heidloff_net-page1_elem9-14,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,containers:,heidloff_net-page1_elem6-82,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page8_elem3,heidloff_net,I’ve open sourced some sample code that shows how to deploy Angular React and Vue web applications to Kubernetes on the IBM Cloud.,heidloff_net-page8_elem3-1,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem9,heidloff_net,Watson NLP,heidloff_net-page1_elem9-4,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,While this offering is new the underlaying functionality has been used and optimized for a long time in IBM offerings like the IBM Watson Assistant and NLU (Natural Language Understanding) SaaS services and IBM Cloud Pak for Data.,heidloff_net-page1_elem6-6,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,There is a sample [https://github.com/ibm-build-lab/Watson-Speech/tree/main/single-container-tts] that describes how to run TTS with two speech models locally [https://www.ibm.com/docs/en/watson-libraries?topic=rc-run-docker-run].,heidloff_net-page2_elem5-16,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,* Model catalog [https://www.ibm.com/docs/en/watson-libraries?topic=home-models-catalog],heidloff_net-page2_elem5-62,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,--docker-password=<your IBM Entitlement Key> \,heidloff_net-page1_elem7-46,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,The Watson Text to Speech library is available as containers providing REST and WebSockets interfaces.,heidloff_net-page2_elem5-9,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem9,heidloff_net,- name: terraform_gitops_watson_nlp_models,heidloff_net-page1_elem9-36,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem4,heidloff_net,To set some context check out the landing page IBM Watson NLP Library for Embed [https://www.ibm.com/products/ibm-watson-natural-language-processing].,heidloff_net-page1_elem4-4,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,# rename to the identifiers expected by Watson NLP,heidloff_net-page1_elem5-42,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,from watson_nlp.workflows.classification import Ensemble,heidloff_net-page1_elem5-64,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page7_elem2,heidloff_net,Last week my colleagues and I attended JAX which is a developer conference with 2000 attendees with a focus on Java and enterprise technologies.,heidloff_net-page7_elem2-1,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,The Watson NLP containers can be run on different container platforms they provide REST and gRCP interfaces they can be extended with custom models and they can easily be embedded in solutions.,heidloff_net-page2_elem1-5,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,from watson_core.toolkit.quality_evaluation import QualityEvaluator EvalTypes,heidloff_net-page1_elem5-28,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Documentation [https://www.ibm.com/docs/en/watson-libraries?topic=watson-natural-language-processing-library-embed-home],heidloff_net-page1_elem3-15,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page6_elem3,heidloff_net,Fortunately over the last years several models have been developed and shared that can be reused and sometimes extended.,heidloff_net-page6_elem3-2,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page8_elem5,heidloff_net,Watson Machine Learning can be used by data scientists to create models which can be managed and deployed on the IBM Cloud.,heidloff_net-page8_elem5-1,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page4_elem6,heidloff_net,Access to Kubernetes,heidloff_net-page4_elem6-32,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,| jar x,heidloff_net-page1_elem6-68,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem8,heidloff_net,$ brew install minikube,heidloff_net-page1_elem8-17,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,To see and run other REST APIs the Swagger (OpenAPI) user interface can be opened: http://localhost:8080/swagger.,heidloff_net-page1_elem7-61,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Entitlement key [https://www.ibm.com/account/reg/us-en/subscribe?formid=urx-51726],heidloff_net-page1_elem3-14,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page6_elem4,heidloff_net,This article describes a technique called AutoML which can be used by developers to build models without having to be data scientists.,heidloff_net-page6_elem4-3,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page6_elem4,heidloff_net,Building Models with AutoML in IBM Watson Studio.,heidloff_net-page6_elem4-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem2,heidloff_net,Read my blog Deploying Kubernetes Resources via GitOps [http://heidloff.net/article/deploying-kubernetes-resources-via-gitops/] for an introduction to GitOps.,heidloff_net-page2_elem2-10,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,To invoke Watson NLP via REST you need to find out the IP address and port.,heidloff_net-page2_elem1-60,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* IBM’s Embeddable AI [https://www.ibm.com/partnerworld/program/embeddableai],heidloff_net-page1_elem3-4,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem9,heidloff_net,- name: ibm-ocp-vpc,heidloff_net-page2_elem9-18,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,To find out more about Watson NLP and Watson for Embed in general check out these resources:,heidloff_net-page1_elem5-77,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page4_elem5,heidloff_net,* Autopilot and Self-Healing,heidloff_net-page4_elem5-9,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,"$ curl -X POST ""http://localhost:8080/v1/watson.runtime.nlp.v1/NlpService/SyntaxPredict"" \",heidloff_net-page1_elem7-55,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,protos,heidloff_net-page1_elem1-81,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,from watson_nlp.workflows.classification import Ensemble,heidloff_net-page1_elem5-27,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page7_elem2,heidloff_net,My colleagues and I presented and demonstrated the IBM Cloud and the IBM Code developer site.,heidloff_net-page7_elem2-2,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem2,heidloff_net,- name: gitops_repo_host,heidloff_net-page2_elem2-29,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,IBM Watson NLP (Natural Language Understanding) and Watson Speech containers can be run locally on-premises or Kubernetes and OpenShift clusters.,heidloff_net-page1_elem7-1,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page5_elem2,heidloff_net,Change Evidence and Issue Management with DevSecOps.,heidloff_net-page5_elem2-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem9,heidloff_net,Check out my earlier blog that introduces the toolkit: Introducing IBM’s Toolkit to handle Everything as Code [http://heidloff.net/article/introducing-ibms-toolkit-to-handle-everything-as-code/].,heidloff_net-page1_elem9-10,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,value: info,heidloff_net-page1_elem6-87,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem8,heidloff_net,* Watson Text To Speech SaaS API docs [https://cloud.ibm.com/apidocs/text-to-speech],heidloff_net-page1_elem8-67,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,"-d "" { \""rawDocument\"": { \""text\"": \""It is so easy to embed Watson NLP in applications.",heidloff_net-page2_elem6-51,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Building custom IBM Watson NLP Images [http://heidloff.net/article/building-custom-ibm-watson-nlp-images-models/],heidloff_net-page1_elem3-27,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page4_elem7,heidloff_net,- name: NAMESPACE,heidloff_net-page4_elem7-53,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem0,heidloff_net,* Watson NLP [https://www.ibm.com/docs/en/watson-libraries?topic=watson-natural-language-processing-library-embed-home],heidloff_net-page3_elem0-59,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,Building custom IBM Watson NLP Images.,heidloff_net-page1_elem0-0,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,* IBM Watson NLP Trial [https://www.ibm.com/account/reg/us-en/signup?formid=urx-51726],heidloff_net-page1_elem6-112,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,* Running IBM Watson Speech to Text in Containers [http://heidloff.net/article/running-ibm-watson-speech-to-text-in-containers/],heidloff_net-page2_elem1-77,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,- cp model/* /models/pool2,heidloff_net-page1_elem2-38,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page7_elem0,heidloff_net,I’ve extended an Augmented Reality application from my colleague Amara Keller which allows iOS users to […],heidloff_net-page7_elem0-3,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Understanding IBM Watson Containers [http://heidloff.net/article/understanding-ibm-watson-containers/],heidloff_net-page1_elem3-21,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem4,heidloff_net,$ cd terraform-gitops-watson-nlp/chart/watson-nlp,heidloff_net-page3_elem4-29,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Automation for embedded IBM Watson Deployments [http://heidloff.net/article/automation-for-ibm-watson-deployments/],heidloff_net-page1_elem3-28,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,- registry: watson,heidloff_net-page2_elem1-50,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,image: cp.icr.io/cp/ai/watson-nlp-runtime:1.0.20,heidloff_net-page1_elem6-92,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page7_elem6,heidloff_net,Developing protected Serverless Web Applications.,heidloff_net-page7_elem6-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem8,heidloff_net,My post Running IBM Watson Text to Speech in Containers [http://heidloff.net/article/running-ibm-watson-text-to-speech-in-containers/] explained how to run Watson TTS locally in Docker.,heidloff_net-page1_elem8-10,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem7,heidloff_net,$ kubectl get pods --watch,heidloff_net-page1_elem7-51,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem3,heidloff_net,The new Watson Assistant uses a more natural way to define conversations.,heidloff_net-page2_elem3-10,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,How to run NLP locally in Minikube,heidloff_net-page2_elem1-8,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem9,heidloff_net,Custom logic synchronizes the ‘to be state’ with the ‘as is state’.,heidloff_net-page3_elem9-19,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem7,heidloff_net,Now available as embeddable AI partners gain greater capabilities to build voice transcription and voice synthesis applications more quickly and deploy them in any hybrid multi-cloud environment.,heidloff_net-page2_elem7-5,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem9,heidloff_net,* Watson NLP [https://www.ibm.com/docs/en/watson-libraries?topic=watson-natural-language-processing-library-embed-home],heidloff_net-page2_elem9-48,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,First you need to install Minikube for example via brew on MacOS.,heidloff_net-page2_elem1-11,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page5_elem6,heidloff_net,Initialization and Validation Webhooks in Operators.,heidloff_net-page5_elem6-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,* Automation for Watson NLP Deployments [https://github.com/IBM/watson-automation],heidloff_net-page1_elem6-113,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem1,heidloff_net,Understanding IBM Watson Containers.,heidloff_net-page1_elem1-0,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page7_elem3,heidloff_net,Get the code from GitHub.,heidloff_net-page7_elem3-3,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem8,heidloff_net,"$ curl ""http://localhost:1080/text-to-speech/api/v1/synthesize"" \",heidloff_net-page1_elem8-59,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,To set some context check out the landing page IBM Watson NLP Library for Embed [https://www.ibm.com/products/ibm-watson-natural-language-processing].,heidloff_net-page1_elem0-4,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem4,heidloff_net,While this offering is new the underlaying functionality has been used and optimized for a long time in IBM offerings like the IBM Watson Assistant and NLU (Natural Language Understanding) SaaS services and IBM Cloud Pak for Data.,heidloff_net-page1_elem4-6,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem5,heidloff_net,* Running IBM Watson NLP in Minikube [http://heidloff.net/article/running-ibm-watson-nlp-in-minikube/],heidloff_net-page1_elem5-84,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,This post describes how to run Watson Text to Speech locally.,heidloff_net-page2_elem5-3,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page6_elem1,heidloff_net,DevOps is the state of the art methodology which describes a software engineering culture with a holistic view of software development and operation.,heidloff_net-page6_elem1-2,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page4_elem9,heidloff_net,$ kubectl exec -n database database-cluster-0 -- curl -s http://localhost:8089/persons,heidloff_net-page4_elem9-65,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page7_elem5,heidloff_net,Developing Polyglot Serverless Applications.,heidloff_net-page7_elem5-0,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem6,heidloff_net,* Running IBM Watson NLP locally in Containers [http://heidloff.net/article/running-ibm-watson-nlp-locally-in-containers/],heidloff_net-page1_elem6-114,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page5_elem7,heidloff_net,apiVersion: v1,heidloff_net-page5_elem7-81,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,Next Minikube needs to be started with more memory and disk size than the Minikube defaults.,heidloff_net-page2_elem1-12,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,IBM announced the general availability of Watson NLP (Natural Language Understanding) and Watson Speech containers which can be run locally on-premises or Kubernetes and OpenShift clusters.,heidloff_net-page2_elem6-1,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,Running IBM Watson NLP locally in Containers.,heidloff_net-page2_elem6-0,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page3_elem4,heidloff_net,Over the last months I have worked on a new initiate from IBM called Embeddable AI.,heidloff_net-page3_elem4-1,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem6,heidloff_net,Watson NLP is built on top of the best AI open source software.,heidloff_net-page2_elem6-10,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem5,heidloff_net,FROM cp.icr.io/cp/ai/watson-tts-runtime:1.0.0 AS runtime,heidloff_net-page2_elem5-41,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page2_elem1,heidloff_net,I’ve used the settings below which is more than required but I wanted to leave space for other applications.,heidloff_net-page2_elem1-13,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page4_elem4,heidloff_net,countReconcileLaunched.Inc(),heidloff_net-page4_elem4-63,{},NotWatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem3,heidloff_net,* Serving Watson NLP on Kubernetes with KServe ModelMesh [http://heidloff.net/article/serving-watson-nlp-on-kubernetes-with-kserve-modelmesh/],heidloff_net-page1_elem3-32,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem0,heidloff_net,* IBM Watson NLP Model catalog [https://www.ibm.com/docs/en/watson-libraries?topic=models-catalog],heidloff_net-page1_elem0-67,{},WatsonEmbed,Standard
heidloff_net,WatsonEmbed,page1_elem2,heidloff_net,--docker-password=<your IBM Entitlement Key> \,heidloff_net-page1_elem2-25,{},NotWatsonEmbed,Standard
